submissionID,studyCountry,studyCity,studyLon,studyLat,birthCountry,countryID,birthCity,contactCountry,contactCity,contactLon,contactLat,weight
SInt-YU-RH-010-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,Lebanon,Chtaura,35.8530922,33.81525206,1
SInt-YU-RH-038-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Damascus,Syria,Damascus,36.3095814,33.5130695,1
SInt-YU-RH-042-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Dar`a,Syria,Dar'a,36.1109696,32.6224342,1
SInt-YU-RH-055-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,Qatar,Doha,51.5158119,25.317513,1
SInt-YU-RH-055-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,Turkey,Gaziantep,37.38288119,37.06587395,1
SInt-YU-RH-031-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,Saudi Arabia,Hafar al Batin,45.97803032,28.38497082,1
SInt-YU-AGS-001-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Dar`a,Syria,Hamah,36.75538653,35.13892974,2
SInt-YU-RH-001-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,Syria,Homs,36.7166667,34.7333334,24
SInt-YU-RH-011-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Aleppo,Syria,Idlib,36.57109063,35.8600391,5
SInt-YU-RH-017-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,Jordan,Irbid,35.5624544,32.3851711,1
SInt-YU-RH-029-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,Turkey,Istanbul,28.9651646,41.0096334,3
SInt-YU-AGS-002-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Dar`a,Jordan,Mafraq,38.13152652,32.5363788,3
SInt-YU-RH-046-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,Saudi Arabia,Riyadh,46.69051757,24.73412918,1
SInt-YU-RH-012-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Aleppo,Syria,Sham (indicating Damascus),36.3095814,33.5130695,1
SInt-YU-RH-027-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Aleppo,Lebanon,Tripoli,35.8225116,34.4453581,5
SInt-YU-RH-046-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,Austria,Vienna,16.3725042,48.2083537,1
SInt-YU-RH-051-JOR,Jordan,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,USA,Washington DC,-77.0365427,38.8950368,1
SInt-SHARP-AI-190-PAK,Pakistan,Mardan,72.0449,34.1942,Afghanistan,1,Kabul,Pakistan,Lahore,74.3141829,31.5656822,1
SInt-SHARP-ZA-197-PAK,Pakistan,Mardan,72.0449,34.1942,Afghanistan,1,Baghlan,Pakistan,Noshera,74.3038717,32.6450663,2
SInt-SHARP-ZA-197-PAK,Pakistan,Mardan,72.0449,34.1942,Afghanistan,1,Baghlan,Pakistan,Peshawar,71.5787458,34.0123846,4
SInt-FIERI-FR-050-ITA,Italy,Marghera,12.26419844,45.46571989,Cameroon,99,Ovest,Cameroon,Ovest,10.41690231,5.48640898,2
SInt-AAU-Mga-001-ET,Ethiopia,Mekele,39.4693274,13.49817444,Eritrea,3,Maekel Region,Ethiopia,Addis Ababa,38.7612525,9.0107934,1
SInt-FIERI-FR-051-ITA,Italy,Mestre,12.26419844,45.46571989,Nigeria,99,Delta State,Italy,Mantova,10.79110177,45.15596115,1
SInt-FIERI-YSH-131-ITA,Italy,Milan,9.183409663,45.46699671,Eritrea,3,Debub Region,Ethiopia,Addis Ababa,38.7612525,9.0107934,1
SInt-FIERI-YSH-163-ITA,Italy,Milan,9.183409663,45.46699671,Eritrea,3,Debub Region,Netherlands,Amsterdam,4.8936041,52.3727598,1
SInt-FIERI-FR-068-ITA,Italy,Milan,9.183409663,45.46699671,Senegal,99,Bignuna,Senegal,Dakar,-17.447938,14.693425,2
SInt-FIERI-YSH-163-ITA,Italy,Milan,9.183409663,45.46699671,Eritrea,3,Debub Region,Switzerland,Lausanne,6.620902772,46.51752802,1
SInt-FIERI-FR-071-ITA,Italy,Milan,9.183409663,45.46699671,Cameroon,99,,Italy,Lombardy region,9.874400841,45.62120736,1
SInt-FIERI-FR-066-ITA,Italy,Milan,9.183409663,45.46699671,Gambia,99,,UK,London,-0.1276474,51.5073219,1
SInt-FIERI-FR-062-ITA,Italy,Milan,9.183409663,45.46699671,Senegal,99,Dakar,France,Lyon,4.8320114,45.7578137,1
SInt-FIERI-FR-062-ITA,Italy,Milan,9.183409663,45.46699671,Senegal,99,Dakar,France,Paris,2.3514616,48.8566969,3
SInt-FIERI-YSH-163-ITA,Italy,Milan,9.183409663,45.46699671,Eritrea,3,Debub Region,Switzerland,Zurich,8.5410422,47.3744489,1
SInt-FIERI-FR-091-ITA,Italy,One di Fonte,11.87502879,45.78404098,Nigeria,99,Edo State,Nigeria,Edo State,5.9722713,6.6076575,5
SInt-FIERI-FR-093-ITA,Italy,One di Fonte,11.87502879,45.78404098,Nigeria,99,Edo State,Niger,Lagos,3.375958223,6.498235085,1
SInt-FIERI-YSH-181-ITA,Italy,Parma,10.32711337,44.80122418,Eritrea,3,Debub Region,Eritrea,Asmara,38.9326763,15.3389667,1
SInt-FIERI-YSH-181-ITA,Italy,Parma,10.32711337,44.80122418,Eritrea,3,Debub Region,Canada,Calgary,-114.065465,51.0460954,1
SInt-SHARP-ZA-143-PAK,Pakistan,Peshawar,71.5787,34.0125,Pakistan,5,,Pakistan,Bannu,70.64132568,32.9936353,1
SInt-SHARP-ZA-141-PAK,Pakistan,Peshawar,71.5787,34.0125,Afghanistan,1,Wardak,Belgium,Brussels,4.359779196,50.84373495,1
SInt-SHARP-AI-016-PAK,Pakistan,Peshawar,71.5787,34.0125,Afghanistan,1,Laghman,Afghanistan,Charbagh,68.5875612,35.5964572,4
SInt-SHARP-NS-220-PAK,Pakistan,Peshawar,71.5787,34.0125,Pakistan,5,,Pakistan,Hangu,71.06048781,33.52341856,4
SInt-SHARP-ZA-142-PAK,Pakistan,Peshawar,71.5787,34.0125,Pakistan,5,,Pakistan,Hari Pur,72.93069066,34.00183104,1
SInt-SHARP-AI-027-PAK,Pakistan,Peshawar,71.5787,34.0125,Afghanistan,1,Laghman,Afghanistan,Jalalabad,70.460128,34.430195,2
SInt-SHARP-SK-313-PAK,Pakistan,Peshawar,71.5787,34.0125,Afghanistan,1,Kabul,Afghanistan,Kabul,69.1776838,34.5260109,5
SInt-SHARP-ZA-142-PAK,Pakistan,Peshawar,71.5787,34.0125,Pakistan,5,,Pakistan,Kohat,71.4399944,33.5967144,1
SInt-SHARP-SK-313-PAK,Pakistan,Peshawar,71.5787,34.0125,Afghanistan,1,Kabul,Afghanistan,Laghman,70.183333,34.783333,7
SInt-SHARP-SK-315-PAK,Pakistan,Peshawar,71.5787,34.0125,Afghanistan,1,Kabul,UK,London,-0.1276474,51.5073219,1
SInt-SHARP-ZA-144-PAK,Pakistan,Peshawar,71.5787,34.0125,Afghanistan,1,Faryab,Pakistan,Peshawar,71.5787458,34.0123846,12
SInt-SHARP-AI-013-PAK,Pakistan,Peshawar,71.5787,34.0125,Afghanistan,1,Kabul,Australia,Sydney,151.2164539,-33.8548157,2
SInt-SHARP-ZA-141-PAK,Pakistan,Peshawar,71.5787,34.0125,Afghanistan,1,Wardak,Canada,Toronto,-79.3839347,43.6534817,1
SInt-FIERI-FR-041-ITA,Italy,Possagno,11.87479106,45.8522677,Syria,4,Tartus,Italy,Rome,12.4829321,41.8933203,1
SInt-YU-RA-033-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,United Arab Emirates,Abu Dhabi,54.3774014,24.4538352,1
SInt-YU-RA-023-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Aleppo,Syria,Aleppo,37.1637253,36.19924,2
SInt-YU-RA-023-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Aleppo,Turkey,Ankara,32.81895689,39.94310256,1
SInt-YU-RA-001-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,Lebanon,Beirut,35.49346702,33.89263326,1
SInt-YU-RA-022-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,Libya,Benghazi,20.08268964,32.11086848,1
SInt-YU-RA-034-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,Germany,Berlin,13.3888599,52.5170365,2
SInt-YU-RA-026-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,Syria,Damascus,36.3095814,33.5130695,2
SInt-YU-RA-007-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,Syria,Dar'a,36.1109696,32.6224342,5
SInt-YU-RA-022-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,Germany,Hamburg,10.000654,53.550341,1
SInt-YU-RA-026-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,Syria,Homs,36.7166667,34.7333334,2
SInt-YU-RA-025-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,Syria,Idlib,36.57109063,35.8600391,2
SInt-YU-RA-023-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Aleppo,Turkey,Istanbul,28.9651646,41.0096334,1
SInt-YU-RA-001-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,UK,London,-0.1276474,51.5073219,1
SInt-YU-RA-030-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Homs,Canada,Manitoba,-97.001038,55.001251,1
SInt-YU-RA-018-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,Canada,Montreal,-73.6103642,45.4972159,2
SInt-YU-RA-007-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,UK,Northern Ireland,-6.759498494,54.68027165,1
SInt-YU-RA-010-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,Canada,Quebec City,-71.2352226,46.8259601,1
SInt-YU-RA-024-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,Sweden,Stockholm,18.0710935,59.3251172,1
SInt-YU-RA-018-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,Australia,Sydney,151.2164539,-33.8548157,1
SInt-YU-RA-022-JOR,Jordan,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,Libya,Tripoli,35.8225116,34.4453581,1
SInt-FIERI-YSH-158-ITA,Italy,Rieti,12.86022499,42.40756336,Eritrea,3,Debub Region,Norway,Kristiansand,7.964961237,58.1301855,1
SInt-FIERI-FR-040-ITA,Italy,Roma,12.48317519,41.89861642,Iran,99,,Iran,Isfahan,51.6650002,32.6707877,2
SInt-FIERI-YSH-155-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Maekel Region,United Arab Emirates,Abu Dhabi,54.3774014,24.4538352,1
SInt-FIERI-YSH-116-ITA,Italy,Rome,12.48317519,41.89861642,Ethiopia,99,Addis Ababa,Ethiopia,Addis Ababa,38.7612525,9.0107934,13
SInt-FIERI-YSH-149-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Canada,Alberta,-114.9044171,56.53801207,2
SInt-FIERI-YSH-178-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Eritrea,Ambese Geleba,38.31663081,15.89821823,1
SInt-FIERI-YSH-119-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Netherlands,Amsterdam,4.8936041,52.3727598,1
SInt-FIERI-YSH-118-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Italy,Ancona,13.21879061,43.4801204,1
SInt-FIERI-YSH-151-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Belgium,Antwerpen,4.3997081,51.2211097,2
SInt-FIERI-YSH-121-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,USA,Arizona,-112.1659424,33.90317565,1
SInt-FIERI-YSH-179-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Maekel Region,Eritrea,Asmara,38.9326763,15.3389667,2
SInt-FIERI-YSH-169-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Maekel Region,Norway,Bergen,5.321298356,60.39141396,1
SInt-FIERI-YSH-105-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Anseba,Germany,Berlin,13.3888599,52.5170365,3
SInt-FIERI-YSH-111-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Switzerland,Bern,7.449432948,46.94823494,1
SInt-FIERI-YSH-111-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,UK,Birmingham,-1.893930997,52.48155053,1
SInt-FIERI-YSH-171-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Anseba,Sweden,Boden,21.666667,65.833333,2
SInt-FIERI-YSH-196-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Maekel Region,Italy,Bologna,11.3430308,44.4937577,1
SInt-FIERI-YSH-156-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,USA,Boston,-71.0582912,42.3602534,2
SInt-FIERI-YSH-137-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Belgium,Brussels,4.359779196,50.84373495,2
SInt-FIERI-YSH-123-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Anseba,Norway,Budo,14.3825834,67.2839476,1
SInt-FIERI-YSH-112-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Egypt,Cairo,31.24902248,30.05086615,1
SInt-FIERI-YSH-126-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Canada,Calgary,-114.065465,51.0460954,2
SInt-FIERI-YSH-199-ITA,Italy,Rome,12.48317519,41.89861642,Ethiopia,99,Addis Ababa,USA,California,-118.755997,36.7014631,2
SInt-FIERI-YSH-111-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Denmark,Copenhagen,12.5700724,55.6867243,1
SInt-FIERI-YSH-110-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Italy,Crotone,17.12681145,39.0801487,1
SInt-FIERI-YSH-109-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Germany,Dortmund,7.4652789,51.5142273,1
SInt-FIERI-FR-037-ITA,Italy,Rome,12.48317519,41.89861642,Cameroon,99,,Cameroon,Duala,9.706203,4.0429408,1
SInt-FIERI-YSH-176-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Canada,Edmonton,-113.507996,53.535411,3
SInt-FIERI-YSH-112-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Norway,Engerdal,11.94007417,61.97347215,1
SInt-FIERI-YSH-139-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Anseba,Germany,Frankfurt,8.6820917,50.1106444,6
SInt-FIERI-YSH-104-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Anseba,Switzerland,Geneve,6.147520137,46.20334484,1
SInt-FIERI-YSH-122-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Anseba,Eritrea,Gush/Elabereed,38.62814434,15.70931523,1
SInt-FIERI-YSH-143-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Germany,Hamburg,10.000654,53.550341,1
SInt-FIERI-YSH-133-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,South Sudan,Juba,31.57409635,4.860687786,1
SInt-FIERI-FR-046-ITA,Italy,Rome,12.48317519,41.89861642,Afghanistan,1,Parwan,Afghanistan,Kabul,69.1776838,34.5260109,1
SInt-FIERI-YSH-106-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Uganda,Kampala,32.5813539,0.3177137,6
SInt-FIERI-YSH-126-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Sweden,Karlstad,13.5027631,59.3809146,1
SInt-FIERI-YSH-114-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Germany,Kassel,9.4924096,51.3154546,1
SInt-FIERI-YSH-136-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Anseba,Sudan,Khartoum,32.54065604,15.57790946,3
SInt-FIERI-YSH-132-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Denmark,Koge,12.18401864,55.45578939,1
SInt-FIERI-YSH-169-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Maekel Region,Italy,Lecce,18.17343563,40.35595681,1
SInt-FIERI-YSH-122-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Anseba,UK,Leeds,-1.5437941,53.7974185,2
SInt-FIERI-YSH-145-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Northern Region,Sweden,Lidkoping,13.1576427,58.5037196,1
SInt-FIERI-YSH-159-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Norway,Lillestrom,11.04877965,59.95655401,1
SInt-FIERI-YSH-155-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Maekel Region,UK,Liverpool,-2.99168,53.4071991,1
SInt-FIERI-FR-052-ITA,Italy,Rome,12.48317519,41.89861642,Togo,99,Lome,Togo,Lome,1.215829,6.130419,2
SInt-FIERI-YSH-116-ITA,Italy,Rome,12.48317519,41.89861642,Ethiopia,99,Addis Ababa,UK,London,-0.1276474,51.5073219,8
SInt-FIERI-YSH-183-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Switzerland,Lugano,8.9520281,46.0050102,1
SInt-FIERI-YSH-159-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Ethiopia,Mai-Aini Camp,38.153946,13.654018,1
SInt-FIERI-YSH-162-ITA,Italy,Rome,12.48317519,41.89861642,Ethiopia,99,Addis Ababa,UK,Manchester,-2.2451148,53.4794892,1
SInt-FIERI-YSH-111-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Italy,Milan,9.1905,45.4668,4
SInt-FIERI-YSH-156-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Canada,Montreal,-73.6103642,45.4972159,1
SInt-FIERI-YSH-188-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Sweden,Mora,14.5431333,61.0082091,1
SInt-FIERI-YSH-151-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Kenya,Nairobi,36.82606122,-1.30316895,1
SInt-FIERI-YSH-102-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Maekel Region,USA,Oakland,-122.2737693,37.80367831,1
SInt-FIERI-YSH-146-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Denmark,Odense,10.3923197,55.39820754,1
SInt-FIERI-YSH-121-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Switzerland,Olten,7.903034088,47.34992175,1
SInt-FIERI-YSH-135-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Canada,Ontario,-86.000977,50.000678,1
SInt-FIERI-YSH-134-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Norway,Oslo,10.7389701,59.9133301,4
SInt-FIERI-YSH-105-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Anseba,France,Paris,2.3514616,48.8566969,1
SInt-FIERI-YSH-180-ITA,Italy,Rome,12.48317519,41.89861642,Ethiopia,99,Tigray,Italy,Pescara,13.95759011,42.3102619,1
SInt-FIERI-YSH-170-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Saudi Arabia,Riyadh,46.7160104,24.638916,3
SInt-FIERI-YSH-184-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Netherlands,Roermond,5.9882649,51.1933903,1
SInt-FIERI-YSH-190-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Netherlands,Rotterdam,4.4631786,51.9228934,4
SInt-FIERI-YSH-169-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Maekel Region,USA,Sacramento,-121.4910067,38.5818,1
SInt-FIERI-YSH-122-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Anseba,Italy,Savona,8.252572737,44.2334238,1
SInt-FIERI-YSH-167-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Maekel Region,USA,Seattle,-122.3372643,47.63053014,1
SInt-FIERI-YSH-151-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Eritrea,Segeneiti,39.19059278,15.06130713,2
SInt-FIERI-YSH-132-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,UK,Sheffield,-1.4702278,53.3806626,1
SInt-FIERI-YSH-134-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Ethiopia,Shire,38.28306186,14.10394365,1
SInt-FIERI-YSH-137-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Switzerland,Solothurn,7.6698284,47.31874,2
SInt-FIERI-YSH-140-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Anseba,Sweden,Stockholm,18.0710935,59.3251172,8
SInt-FIERI-YSH-184-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Israel,Tel Aviv,34.7818064,32.0852997,3
SInt-FIERI-YSH-118-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Switzerland,Thun,7.626697175,46.75670938,1
SInt-FIERI-YSH-116-ITA,Italy,Rome,12.48317519,41.89861642,Ethiopia,99,Addis Ababa,Canada,Toronto,-79.3839347,43.6534817,5
SInt-FIERI-YSH-152-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Anseba,Norway,Trondhein,10.39428492,63.43059606,1
SInt-FIERI-YSH-123-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Anseba,Italy,Udine,13.23694604,46.0656251,1
SInt-FIERI-YSH-104-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Anseba,Germany,Ulm,9.985009101,48.39776275,1
SInt-FIERI-YSH-102-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Maekel Region,Sweden,Uppsala,17.64194864,59.86264335,1
SInt-FIERI-YSH-125-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Canada,Vancouver,-123.1139529,49.2608724,1
SInt-FIERI-YSH-113-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,USA,Washington DC,-77.0365427,38.8950368,2
SInt-FIERI-YSH-133-ITA,Italy,Rome,12.48317519,41.89861642,Eritrea,3,Debub Region,Switzerland,Zurich,8.5410422,47.3744489,5
SInt-AAU-Mkr-004-ET,Ethiopia,Shire,38.28306186,14.10394365,Eritrea,3,Anseba,Ethiopia,Addis Ababa,38.7612525,9.0107934,2
SInt-AAU-Mkr-004-ET,Ethiopia,Shire,38.28306186,14.10394365,Eritrea,3,Anseba,Sudan,Kassela,36.40210157,15.45812244,1
SInt-AAU-Mkr-004-ET,Ethiopia,Shire,38.28306186,14.10394365,Eritrea,3,Anseba,Eritrea,Keren,38.453606,15.780477,1
SInt-AAU-Mkr-004-ET,Ethiopia,Shire,38.28306186,14.10394365,Eritrea,3,Anseba,Ethiopia,Shire,38.28294574,14.0998916,1
SInt-AAU-Awe-001-ET,Ethiopia,Tigray - Mai Aini,38.153946,13.654018,Eritrea,3,Maekel Region,Australia,Adelaide,138.5973211,-34.92294726,1
SInt-AAU-Asm-002-ET,Ethiopia,Tigray - Mai Aini,38.153946,13.654018,Eritrea,3,Debub Region,Netherlands,Amsterdam,4.8936041,52.3727598,2
SInt-AAU-Awe-030-ET,Ethiopia,Tigray - Mai Aini,38.153946,13.654018,Eritrea,3,Debub Region,New Zealand,Auckland,174.7582685,-36.85618562,1
SInt-AAU-Awe-001-ET,Ethiopia,Tigray - Mai Aini,38.153946,13.654018,Eritrea,3,Maekel Region,USA,Desmond,-80.4364445,36.0684705,2
SInt-AAU-Awe-029-ET,Ethiopia,Tigray - Mai Aini,38.153946,13.654018,Eritrea,3,Debub Region,USA,Hawai,-155.4268897,19.58726775,1
SInt-AAU-Awe-003-ET,Ethiopia,Tigray - Mai Aini,38.153946,13.654018,Eritrea,3,Southern Region,USA,Las Vegas,-115.148516,36.1672559,1
SInt-AAU-Asm-005-ET,Ethiopia,Tigray - Mai Aini,38.153946,13.654018,Eritrea,3,Debub Region,UK,London,-0.1276474,51.5073219,1
SInt-AAU-Awe-001-ET,Ethiopia,Tigray - Mai Aini,38.153946,13.654018,Eritrea,3,Maekel Region,Australia,Melbourne,144.9631608,-37.8142176,1
SInt-AAU-Awe-004-ET,Ethiopia,Tigray - Mai Aini,38.153946,13.654018,Eritrea,3,Debub Region,Germany,Munich,11.5753822,48.1371079,4
SInt-AAU-Awe-020-ET,Ethiopia,Tigray - Mai Aini,38.153946,13.654018,Eritrea,3,Debub Region,Sweden,Stockholm,18.0710935,59.3251172,1
SInt-AAU-Tes-001-ET,Ethiopia,Tigray - Mai Aini,38.153946,13.654018,Eritrea,3,Debub Region,Israel,Tel Aviv,34.7818064,32.0852997,3
SInt-AAU-Awe-034-ET,Ethiopia,Tigray - Mai Aini,38.153946,13.654018,Eritrea,3,Debub Region,USA,Washington DC,-77.0365427,38.8950368,1
SInt-AAU-Awe-001-ET,Ethiopia,Tigray - Mai Aini,38.153946,13.654018,Eritrea,3,Maekel Region,Switzerland,Zurich,8.5410422,47.3744489,1
SInt-AUTH-NM-228-GRC,Greece,Tiva,23.31901404,38.32154756,Afghanistan,1,Ghazni,Afghanistan,Ghazni,67.828989,33.3149631,2
SInt-FIERI-GG-050-ITA,Italy,Torino,7.684475733,45.07385256,Cote d'Ivoire,99,Abidjan,Ivory Coast,Abidjan,-4.016107,5.320357,4
SInt-FIERI-GG-034-ITA,Italy,Torino,7.684475733,45.07385256,Nigeria,99,Agbor,Nigeria,Agbor,6.182193,6.2578135,2
SInt-FIERI-GG-035-ITA,Italy,Torino,7.684475733,45.07385256,Mali,99,Region of Timbuktu,Mali,Bamako,-7.984739136,12.61326555,1
SInt-FIERI-GG-008-ITA,Italy,Torino,7.684475733,45.07385256,Nigeria,99,Benin City,Nigeria,Benin city,5.609161203,6.334262822,2
SInt-FIERI-GG-027-ITA,Italy,Torino,7.684475733,45.07385256,Nigeria,99,Benin City,Germany,Berlin,13.3888599,52.5170365,1
SInt-FIERI-GG-075-ITA,Italy,Torino,7.684475733,45.07385256,Senegal,99,Dakar,Senegal,Dakar,-17.447938,14.693425,3
SInt-FIERI-GG-037-ITA,Italy,Torino,7.684475733,45.07385256,Nigeria,99,Edo State,Nigeria,Edo State,5.9722713,6.6076575,4
SInt-FIERI-GG-034-ITA,Italy,Torino,7.684475733,45.07385256,Nigeria,99,Agbor,Nigeria,Ekpoma,6.075053006,6.748954869,1
SInt-FIERI-GG-001-ITA,Italy,Torino,7.684475733,45.07385256,Mali,99,Region of Timbuktu,Mali,Goundam,-3.6636275,16.4168533,3
SInt-FIERI-GG-036-ITA,Italy,Torino,7.684475733,45.07385256,Nigeria,99,Edo State,Germany,Hamburg,10.000654,53.550341,1
