submissionID,studyCountry,stud_adm1,lond_stud_adm1,lat_stud_adm1,studyCity,studyLon,studyLat,birthCountry,countryID,birthCity,contactCountry,cont_adm1,long_cont_adm1,lat_cont_adm1,contactCity,contactLon,contactLat,weight	
SInt-YU-KM-028-JOR,Jordan,Ajlun,35.761,32.2932,Ajloun,35.8128458,32.3600834,Syria,4,Dar`a,United Arab Emirates,Abu Dhabi,54.0817,23.5238,Abu Dhabi,54.3774014,24.4538352,1	
SInt-YU-KM-022-JOR,Jordan,Ajlun,35.761,32.2932,Ajloun,35.8128458,32.3600834,Syria,4,Dar`a,Jordan,Ajlun,35.761,32.2932,Ajloun,35.8128458,32.3600834,3	
SInt-YU-KM-013-JOR,Jordan,Ajlun,35.761,32.2932,Ajloun,35.8128458,32.3600834,Syria,4,Dar`a,Kuwait,Al Asimah,48.3318,29.4497,Al Farwaniah,47.9735629,29.3797091,3	
SInt-YU-KM-032-JOR,Jordan,Ajlun,35.761,32.2932,Ajloun,35.8128458,32.3600834,Syria,4,Dar`a,Jordan,Amman,36.4418,31.6211,Amman,35.9239625,31.9515694,2	
SInt-YU-KM-026-JOR,Jordan,Ajlun,35.761,32.2932,Ajloun,35.8128458,32.3600834,Syria,4,Dar`a,Germany,Berlin,13.4213,52.5131,Berlin,13.3888599,52.5170365,2	
SInt-YU-KM-033-JOR,Jordan,Ajlun,35.761,32.2932,Ajloun,35.8128458,32.3600834,Syria,4,Rif Dimashq,Syria,Damascus,36.2897,33.5101,Damascus,36.3095814,33.5130695,1	
SInt-YU-KM-039-JOR,Jordan,Ajlun,35.761,32.2932,Ajloun,35.8128458,32.3600834,Syria,4,Dar`a,USA,Georgia,-83.4078,32.8547,Georgia,-83.37866384,32.80602416,1	
SInt-YU-KM-029-JOR,Jordan,Ajlun,35.761,32.2932,Ajloun,35.8128458,32.3600834,Syria,4,Dar`a,Syria,Idlib,36.6829,35.8528,Idlib,36.57109063,35.8600391,2	
SInt-YU-KM-002-JOR,Jordan,Ajlun,35.761,32.2932,Ajloun,35.8128458,32.3600834,Syria,4,Homs,USA,Indiana,-86.1396,39.8874,Indianapolis,-86.15404502,39.76861782,1	
SInt-YU-KM-008-JOR,Jordan,Ajlun,35.761,32.2932,Ajloun,35.8128458,32.3600834,Syria,4,Damascus,Jordan,Irbid,35.8195,32.5559,Irbid,35.5624544,32.3851711,11	
SInt-YU-KM-003-JOR,Jordan,Ajlun,35.761,32.2932,Ajloun,35.8128458,32.3600834,Syria,4,Dar`a,Jordan,Jarash,35.856,32.2186,Jerash Governorate,35.89482456,32.26802557,4	
SInt-YU-KM-015-JOR,Jordan,Ajlun,35.761,32.2932,Ajloun,35.8128458,32.3600834,Syria,4,Dar`a,Jordan,Karak,35.7693,31.1753,Al Karak,35.7047218,31.1847222,1	
SInt-YU-KM-014-JOR,Jordan,Ajlun,35.761,32.2932,Ajloun,35.8128458,32.3600834,Syria,4,Dar`a,Jordan,Ma`an,36.6401,30.492,Baqaa Camp,35.520716,30.477208,1	
SInt-YU-KM-021-JOR,Jordan,Ajlun,35.761,32.2932,Ajloun,35.8128458,32.3600834,Syria,4,Dar`a,Jordan,Mafraq,37.6195,32.2481,Zaatari Camp,36.3267426,32.2942395,4	
SInt-YU-KM-004-JOR,Jordan,Ajlun,35.761,32.2932,Ajloun,35.8128458,32.3600834,Syria,4,Dar`a,USA,Michigan,-84.9479,43.4343,Michigan,-84.6824346,43.6211955,3	
SInt-YU-KM-009-JOR,Jordan,Ajlun,35.761,32.2932,Ajloun,35.8128458,32.3600834,Syria,4,Quneitra,Canada,Nova Scotia,-62.8113,45.2293,Nova Scotia,-63.6552538,44.7335573,1	
SInt-YU-KM-019-JOR,Jordan,Ajlun,35.761,32.2932,Ajloun,35.8128458,32.3600834,Syria,4,Dar`a,UK,Westminster,-0.161651,51.5115,London,-0.1276474,51.5073219,1	
SInt-YU-KM-033-JOR,Jordan,Ajlun,35.761,32.2932,Ajloun,35.8128458,32.3600834,Syria,4,Rif Dimashq,Jordan,Zarqa,36.8284,31.8095,Al Zarqa,36.0885771,32.0668425,3	
SInt-AUTH-MN-018-GRC,Greece,Attiki,23.7997,38.0626,Athens,23.7265735,37.98398982,Syria,4,Aleppo,Turkey,Izmir,27.3977,38.2426,Izmir,27.1434119,38.4147331,1	
SInt-AUTH-MN-031-GRC,Greece,Attiki,23.7997,38.0626,Athens,23.7265735,37.98398982,Syria,4,Aleppo,Sweden,SkÃ¥ne,13.5193,55.9073,Malmo,13.0001566,55.6052931,3	
SInt-AUTH-MN-065-GRC,Greece,Attiki,23.7997,38.0626,Athens,23.7265735,37.98398982,Syria,4,Aleppo,UK,Westminster,-0.161651,51.5115,London,-0.1276474,51.5073219,1	
SInt-YU-WA-043-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,United Arab Emirates,Abu Dhabi,54.0817,23.5238,Abu Dhabi,54.3774014,24.4538352,7	
SInt-YU-TY-052-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Jordan,Ajlun,35.761,32.2932,Ajloun,35.8128458,32.3600834,1	
SInt-YU-WA-007-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Kuwait,Al Asimah,48.3318,29.4497,Kuwait City,47.9735629,29.3797091,11	
SInt-YU-WA-039-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Aleppo,Bahrain,Al JanÅ«bÄ«yah,50.5622,25.9688,Bahrain,50.56006758,26.04807021,1	
SInt-YU-WA-039-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Aleppo,Syria,Aleppo,37.601,36.1054,Aleppo,37.1637253,36.19924,3	
SInt-YU-TY-007-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Damascus,Jordan,Amman,36.4418,31.6211,Amman,35.9239625,31.9515694,19	
SInt-YU-RA-023-JOR,Jordan,Irbid,35.8195,32.5559,Ramtha Area,36.010167,32.558748,Syria,4,Aleppo,Turkey,Ankara,32.578,39.829,Ankara,32.81895689,39.94310256,1	
SInt-YU-WA-036-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Saudi Arabia,Ash Sharqiyah,50.1714,22.9875,Al Dammam,50.1039991,26.4367824,1	
SInt-YU-WA-010-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Damascus,Lebanon,Beirut,35.5093,33.8849,Beirut,35.49346702,33.89263326,3	
SInt-YU-RA-022-JOR,Jordan,Irbid,35.8195,32.5559,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,Libya,Benghazi,20.6182,31.2887,Benghazi,20.08268964,32.11086848,1	
SInt-YU-WA-005-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Germany,Berlin,13.4213,52.5131,Berlin,13.3888599,52.5170365,13	
SInt-YU-WA-020-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Aleppo,Syria,Damascus,36.2897,33.5101,Damascus,36.3095814,33.5130695,9	
SInt-YU-TY-018-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Syria,Dar`a,36.1698,32.8686,Dar'a,36.1109696,32.6224342,42	
SInt-YU-WA-020-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Aleppo,United Arab Emirates,Dubay,55.3436,24.9508,Dubai,55.18853865,25.07428235,7	
SInt-YU-WA-041-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Hamah,Syria,Hamah,37.22,35.2352,Hamah,36.75538653,35.13892974,1	
SInt-YU-RA-022-JOR,Jordan,Irbid,35.8195,32.5559,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,Germany,Hamburg,10.0344,53.559,Hamburg,10.000654,53.550341,1	
SInt-YU-WA-010-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Damascus,Kuwait,Hawalli,48.0306,29.3243,Salmiya,48.0684884,29.3328242,13	
SInt-YU-WA-025-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Damascus,Germany,Hessen,8.95873,50.6098,Frankfurt,8.6820917,50.1106444,3	
SInt-YU-WA-040-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Homs,Syria,Homs (Hims),38.1425,34.1503,Homs,36.7166667,34.7333334,3	
SInt-YU-RA-025-JOR,Jordan,Irbid,35.8195,32.5559,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,Syria,Idlib,36.6829,35.8528,Idlib,36.57109063,35.8600391,2	
SInt-YU-TY-009-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Jordan,Irbid,35.8195,32.5559,Al-Ramtha,36.006944,32.559167,21	
SInt-YU-WA-004-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Turkey,Istanbul,28.8463,41.1285,Istanbul,28.9651646,41.0096334,2	
SInt-YU-TY-008-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Damascus,Jordan,Mafraq,37.6195,32.2481,Mafraq,38.13152652,32.5363788,3	
SInt-YU-WA-037-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Saudi Arabia,Makkah,40.2542,21.4348,Jeddah,39.1653612,21.5810088,2	
SInt-YU-RA-030-JOR,Jordan,Irbid,35.8195,32.5559,Ramtha Area,36.010167,32.558748,Syria,4,Homs,Canada,Manitoba,-97.3828,54.85,Manitoba,-97.001038,55.001251,1	
SInt-YU-RA-007-JOR,Jordan,Irbid,35.8195,32.5559,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,UK,Mid Ulster,-6.70918,54.6262,Northern Ireland,-6.759498494,54.68027165,1	
SInt-YU-WA-001-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Canada,New Brunswick,-66.4558,46.5822,Fredericton,-66.64737084,45.95737568,1	
SInt-YU-RA-018-JOR,Jordan,Irbid,35.8195,32.5559,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,Australia,New South Wales,146.781,-32.4751,Sydney,151.2164539,-33.8548157,1	
SInt-YU-WA-009-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Netherlands,Noord-Holland,4.89736,52.5748,Amsterdam,4.8936041,52.3727598,1	
SInt-YU-WA-011-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Germany,Nordrhein-Westfalen,7.65708,51.6146,Munster,7.627544659,51.96172889,2	
SInt-YU-WA-034-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Lebanon,North Lebanon,36.0424,34.3933,Tripoli,35.8225116,34.4453581,2	
SInt-YU-WA-009-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Canada,Ontario,-84.7943,50.5244,Toronto,-79.3839347,43.6534817,1	
SInt-YU-WA-039-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Aleppo,France,Paris,2.34347,48.8594,Paris,2.3514616,48.8566969,5	
SInt-YU-WA-002-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Czech Republic,Prague,14.4487,50.0647,Prague,14.42338775,50.08811996,3	
SInt-YU-RA-018-JOR,Jordan,Irbid,35.8195,32.5559,Ramtha Area,36.010167,32.558748,Syria,4,Dar`a,Canada,QuÃ©bec,-73.7168,52.2593,Montreal,-73.6103642,45.4972159,3	
SInt-YU-WA-027-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Sweden,Stockholm,17.8652,59.3659,Stockholm,18.0710935,59.3251172,5	
SInt-YU-WA-035-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,UK,Westminster,-0.161651,51.5115,London,-0.1276474,51.5073219,2	
SInt-YU-TY-040-JOR,Jordan,Irbid,35.8195,32.5559,Irbid City,35.8493023,32.5556091,Syria,4,Dar`a,Jordan,Zarqa,36.8284,31.8095,Azraq Camp,36.8161831,31.833333,6	
SInt-YU-AGS-050-JOR,Jordan,Mafraq,37.6195,32.2481,Zaatari Camp,36.3270549,32.2928659,Syria,4,Dar`a,Kuwait,Al Asimah,48.3318,29.4497,Kuwait City,47.9735629,29.3797091,2	
SInt-YU-RH-030-JOR,Jordan,Mafraq,37.6195,32.2481,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,Saudi Arabia,Al Jawf,38.3651,29.5589,Al Qurayyat,37.96594287,30.8263242,2	
SInt-YU-AGS-026-JOR,Jordan,Mafraq,37.6195,32.2481,Zaatari Camp,36.3270549,32.2928659,Syria,4,Dar`a,Saudi Arabia,Al Madinah,39.4378,24.9279,Madina,39.162594,25.1354363,1	
SInt-YU-RH-004-JOR,Jordan,Mafraq,37.6195,32.2481,Mafraq City,36.2048577,32.3444716,Syria,4,Aleppo,Syria,Aleppo,37.601,36.1054,Aleppo,37.1637253,36.19924,6	
SInt-YU-RH-002-JOR,Jordan,Mafraq,37.6195,32.2481,Mafraq City,36.2048577,32.3444716,Syria,4,Aleppo,Jordan,Amman,36.4418,31.6211,Amman,35.9239625,31.9515694,7	
SInt-YU-RH-049-JOR,Jordan,Mafraq,37.6195,32.2481,Mafraq City,36.2048577,32.3444716,Syria,4,Ar Raqqah,Syria,Ar Raqqah,38.9127,36.0067,Al Raqqah,39.0089212,35.949678,1	
SInt-YU-RH-046-JOR,Jordan,Mafraq,37.6195,32.2481,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,Saudi Arabia,Ar Riyad,45.1404,23.3432,Riyadh,46.69051757,24.73412918,1	
SInt-YU-RH-031-JOR,Jordan,Mafraq,37.6195,32.2481,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,Saudi Arabia,Ash Sharqiyah,50.1714,22.9875,Hafar al Batin,45.97803032,28.38497082,1	
SInt-YU-AGS-017-JOR,Jordan,Mafraq,37.6195,32.2481,Zaatari Camp,36.3270549,32.2928659,Syria,4,Dar`a,Jordan,Balqa,35.7216,31.8345,Salt City,35.72429354,32.03559448,1	
SInt-YU-RH-009-JOR,Jordan,Mafraq,37.6195,32.2481,Mafraq City,36.2048577,32.3444716,Syria,4,Aleppo,Lebanon,Beirut,35.5093,33.8849,Beirut,35.49346702,33.89263326,3	
SInt-YU-RH-034-JOR,Jordan,Mafraq,37.6195,32.2481,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,Lebanon,Beqaa,36.1086,34.0494,Baalbek,36.20794996,34.00493702,6	
SInt-YU-RH-038-JOR,Jordan,Mafraq,37.6195,32.2481,Mafraq City,36.2048577,32.3444716,Syria,4,Damascus,Syria,Damascus,36.2897,33.5101,Damascus,36.3095814,33.5130695,2	
SInt-YU-RH-042-JOR,Jordan,Mafraq,37.6195,32.2481,Mafraq City,36.2048577,32.3444716,Syria,4,Dar`a,Syria,Dar`a,36.1698,32.8686,Dar'a,36.1109696,32.6224342,1	
SInt-YU-RH-051-JOR,Jordan,Mafraq,37.6195,32.2481,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,USA,District of Columbia,-77.0113,38.8922,Washington DC,-77.0365427,38.8950368,1	
SInt-YU-AGS-050-JOR,Jordan,Mafraq,37.6195,32.2481,Zaatari Camp,36.3270549,32.2928659,Syria,4,Dar`a,United Arab Emirates,Dubay,55.3436,24.9508,Dubai,55.18853865,25.07428235,1	
SInt-YU-RH-055-JOR,Jordan,Mafraq,37.6195,32.2481,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,Turkey,Gaziantep,37.2462,36.9988,Gaziantep,37.38288119,37.06587395,1	
SInt-YU-AGS-001-JOR,Jordan,Mafraq,37.6195,32.2481,Mafraq City,36.2048577,32.3444716,Syria,4,Dar`a,Syria,Hamah,37.22,35.2352,Hamah,36.75538653,35.13892974,2	
SInt-YU-RH-050-JOR,Jordan,Mafraq,37.6195,32.2481,Mafraq City,36.2048577,32.3444716,Syria,4,Aleppo,Turkey,Hatay,36.2284,36.4876,Al Reyhani,36.5672311,36.2684483,5	
SInt-YU-RH-001-JOR,Jordan,Mafraq,37.6195,32.2481,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,Syria,Homs (Hims),38.1425,34.1503,Homs,36.7166667,34.7333334,24	
SInt-YU-RH-011-JOR,Jordan,Mafraq,37.6195,32.2481,Mafraq City,36.2048577,32.3444716,Syria,4,Aleppo,Syria,Idlib,36.6829,35.8528,Idlib,36.57109063,35.8600391,5	
SInt-YU-RH-045-JOR,Jordan,Mafraq,37.6195,32.2481,Mafraq City,36.2048577,32.3444716,Syria,4,Aleppo,Jordan,Irbid,35.8195,32.5559,Al-Ghor (Jordan valley),35.5742333,32.31100096,3	
SInt-YU-RH-029-JOR,Jordan,Mafraq,37.6195,32.2481,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,Turkey,Istanbul,28.8463,41.1285,Istanbul,28.9651646,41.0096334,3	
SInt-YU-AGS-010-JOR,Jordan,Mafraq,37.6195,32.2481,Zaatari Camp,36.3270549,32.2928659,Syria,4,Dar`a,Jordan,Madaba,35.6722,31.5852,Madaba,35.7949665,31.71692057,1	
SInt-YU-RH-013-JOR,Jordan,Mafraq,37.6195,32.2481,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,Jordan,Mafraq,37.6195,32.2481,Al Kalidiah,36.20612102,32.3431669,5	
SInt-YU-RH-027-JOR,Jordan,Mafraq,37.6195,32.2481,Mafraq City,36.2048577,32.3444716,Syria,4,Aleppo,Lebanon,North Lebanon,36.0424,34.3933,Tripoli,35.8225116,34.4453581,5	
SInt-YU-AGS-017-JOR,Jordan,Mafraq,37.6195,32.2481,Zaatari Camp,36.3270549,32.2928659,Syria,4,Dar`a,Jordan,Tafilah,35.6436,30.7879,Al Tafelah,35.63608203,30.84042055,1	
SInt-YU-RH-046-JOR,Jordan,Mafraq,37.6195,32.2481,Mafraq City,36.2048577,32.3444716,Syria,4,Homs,Austria,Wien,16.3798,48.2247,Vienna,16.3725042,48.2083537,1	
SInt-YU-RH-009-JOR,Jordan,Mafraq,37.6195,32.2481,Mafraq City,36.2048577,32.3444716,Syria,4,Aleppo,Jordan,Zarqa,36.8284,31.8095,Azraq Camp,36.8161831,31.833333,3	
SInt-FIERI-FR-041-ITA,Italy,Treviso,12.2313,45.8092,Possagno,11.87479106,45.8522677,Syria,4,Tartus,Italy,Roma,12.7308,41.965,Rome,12.4829321,41.8933203,1	
SInt-AUTH-MI-301-GRC,Greece,Attiki,23.7997,38.0626,Athens,23.7265735,37.98398982,Pakistan,5,Nathu sivia/Gojranwala/Punjab,Spain,Barcelona,2.00777,41.6575,Barcelona,2.1774322,41.3828939,1	
SInt-AUTH-MI-301-GRC,Greece,Attiki,23.7997,38.0626,Athens,23.7265735,37.98398982,Pakistan,5,Gujrat,Germany,Hessen,8.95873,50.6098,Frankfurt,8.6820917,50.1106444,2	
SInt-AUTH-MI-301-GRC,Greece,Attiki,23.7997,38.0626,Athens,23.7265735,37.98398982,Pakistan,5,Gujrat,Italy,Milano,9.1154,45.442,Milan,9.1905,45.4668,1	
SInt-AUTH-MI-301-GRC,Greece,Attiki,23.7997,38.0626,Athens,23.7265735,37.98398982,Pakistan,5,Mikiana,USA,New York,-75.3242,43.1988,New York,-74.0060152,40.7127281,1	
SInt-AUTH-MI-301-GRC,Greece,Attiki,23.7997,38.0626,Athens,23.7265735,37.98398982,Pakistan,5,Mong (Mandi bahauddin),Germany,Niedersachsen,8.86184,52.775,Hannover,9.73640183,52.37727823,1	
SInt-AUTH-MI-301-GRC,Greece,Attiki,23.7997,38.0626,Athens,23.7265735,37.98398982,Pakistan,5,Bhago (Kharina),Netherlands,Noord-Holland,4.89736,52.5748,Amsterdam,4.8936041,52.3727598,1	
SInt-AUTH-MI-301-GRC,Greece,Attiki,23.7997,38.0626,Athens,23.7265735,37.98398982,Pakistan,5,Sheikhupura,Canada,Ontario,-84.7943,50.5244,Toronto,-79.3839347,43.6534817,1	
SInt-AUTH-MI-301-GRC,Greece,Attiki,23.7997,38.0626,Athens,23.7265735,37.98398982,Pakistan,5,Gujrat,France,Paris,2.34347,48.8594,Paris,2.3514616,48.8566969,1	
SInt-AUTH-MI-301-GRC,Greece,Attiki,23.7997,38.0626,Athens,23.7265735,37.98398982,Pakistan,5,Gojranwala,Pakistan,Punjab,72.3449,31.3589,Bahri (Mandi bahauddin),73.59457177,32.33651701,90	
SInt-AUTH-MI-301-GRC,Greece,Attiki,23.7997,38.0626,Athens,23.7265735,37.98398982,Pakistan,5,Gujrat,Finland,Uusimaa,24.8475,60.4179,Helsinki,24.93901089,60.17071993,1	
SInt-AUTH-MI-301-GRC,Greece,Attiki,23.7997,38.0626,Athens,23.7265735,37.98398982,Pakistan,5,Sheikhupura,UK,Westminster,-0.161651,51.5115,London,-0.1276474,51.5073219,1	
SInt-SHARP-AI-003-PAK,Pakistan,F.C.T.,73.0628,33.7011,Islamabad,73.035,33.7352,Pakistan,5,,Afghanistan,Baghlan,68.9831,35.8588,Baghlan,68.74626149,36.17958989,1	
SInt-SHARP-AI-004-PAK,Pakistan,F.C.T.,73.0628,33.7011,Islamabad,73.035,33.7352,Pakistan,5,,Afghanistan,Balkh,67.2185,36.6851,Turkestan,67.12728179,36.71710992,1	
SInt-SHARP-SK-250-PAK,Pakistan,F.C.T.,73.0628,33.7011,Islamabad,73.035,33.7352,Pakistan,5,,Pakistan,Baluchistan,65.5512,27.5194,Quetta,67.0172447,30.1957677,1	
SInt-SHARP-AI-007-PAK,Pakistan,F.C.T.,73.0628,33.7011,Islamabad,73.035,33.7352,Pakistan,5,,Pakistan,F.C.T.,73.0628,33.7011,Sangjani,72.84830088,33.67557082,1	
SInt-SHARP-AI-007-PAK,Pakistan,F.C.T.,73.0628,33.7011,Islamabad,73.035,33.7352,Pakistan,5,,Pakistan,K.P.,72.6402,34.9407,Sawabi,72.4733733,34.12781869,1	
SInt-SHARP-AI-008-PAK,Pakistan,F.C.T.,73.0628,33.7011,Islamabad,73.035,33.7352,Pakistan,5,,Afghanistan,Uruzgan,66.3011,33.8446,Naraykareem,65.75054328,33.58546235,2	
SInt-FIERI-GG-002-ITA,Italy,Imperia,7.81935,44.011,Imperia,8.040475894,43.89211375,Pakistan,5,Punjab,United Arab Emirates,Dubay,55.3436,24.9508,Dubai,55.18853865,25.07428235,1	
SInt-SHARP-ZA-162-PAK,Pakistan,K.P.,72.6402,34.9407,Mardan,72.0449,34.1942,Pakistan,5,,Pakistan,K.P.,72.6402,34.9407,Peshawar,71.5787458,34.0123846,17	
SInt-SHARP-SK-314-PAK,Pakistan,K.P.,72.6402,34.9407,Peshawar,71.5787,34.0125,Pakistan,5,Kabul,Afghanistan,Laghman,70.2085,34.7273,Laghman,70.183333,34.783333,1	
SInt-SHARP-AI-017-PAK,Pakistan,K.P.,72.6402,34.9407,Peshawar,71.5787,34.0125,Pakistan,5,,Afghanistan,Nangarhar,70.3027,34.2153,Jalalabad,70.460128,34.430195,1	
SInt-SHARP-ZA-162-PAK,Pakistan,K.P.,72.6402,34.9407,Mardan,72.0449,34.1942,Pakistan,5,,Pakistan,Punjab,72.3449,31.3589,Noshera,74.3038717,32.6450663,1	
SInt-SHARP-ZA-151-PAK,Pakistan,Punjab,72.3449,31.3589,Lahore,74.3142,31.5658,Pakistan,5,,Pakistan,K.P.,72.6402,34.9407,Peshawar,71.5787458,34.0123846,1	
SInt-SHARP-AR-403-PAK,Pakistan,Punjab,72.3449,31.3589,Lahore,74.3142,31.5658,Pakistan,5,,Pakistan,Punjab,72.3449,31.3589,Chakwal,72.86071176,32.93305316,10	
SInt-SHARP-ZA-243-PAK,Pakistan,Sind,68.8685,26.3734,Karachi,67.2308,25.0035,Pakistan,5,,Pakistan,Baluchistan,65.5512,27.5194,Quetta,67.0172447,30.1957677,1	
SInt-SHARP-ZA-243-PAK,Pakistan,Sind,68.8685,26.3734,Karachi,67.2308,25.0035,Pakistan,5,,Pakistan,Punjab,72.3449,31.3589,Peshawar,74.3141829,31.5656822,1	
SInt-FIERI-FR-045-ITA,Italy,Udine,13.1961,46.0839,Udine,13.2359222,46.0626085,Pakistan,5,Punjab,Greece,Attiki,23.7997,38.0626,Athens,23.7265735,37.98398982,1	
SInt-FIERI-FR-010-ITA,Italy,Udine,13.1961,46.0839,Udine,13.2359222,46.0626085,Pakistan,5,Punjab,Germany,Hessen,8.95873,50.6098,Frankfurt,8.6820917,50.1106444,1	
SInt-FIERI-FR-003-ITA,Italy,Udine,13.1961,46.0839,Basaldella,13.2359222,46.0626085,Pakistan,5,Peshawar,Pakistan,K.P.,72.6402,34.9407,Peshawar,71.5787458,34.0123846,5	
SInt-FIERI-FR-020-ITA,Italy,Udine,13.1961,46.0839,Udine,13.2359222,46.0626085,Pakistan,5,Sialkot,Italy,Modena,10.8516,44.4311,Carpi,10.88173235,44.78374481,1	
SInt-FIERI-FR-016-ITA,Italy,Udine,13.1961,46.0839,Udine,13.2359222,46.0626085,Pakistan,5,Kashmir,Italy,Piacenza,9.58167,44.8704,Piacenza,9.666531258,44.8476352,1	
SInt-FIERI-FR-031-ITA,Italy,Udine,13.1961,46.0839,Cividale,13.43013174,46.09487279,Pakistan,5,Punjab,India,Punjab,72.3449,31.3589,Punjab,72,31,31	
SInt-FIERI-FR-029-ITA,Italy,Udine,13.1961,46.0839,Udine,13.2359222,46.0626085,Pakistan,5,Punjab,Italy,Venezia,12.1647,45.4591,Venezia,12.3345898,45.4371908,1	
SInt-FIERI-FR-015-ITA,Italy,Udine,13.1961,46.0839,Udine,13.2359222,46.0626085,Pakistan,5,Punjab,UK,Westminster,-0.161651,51.5115,London,-0.1276474,51.5073219,1	
SInt-AAU-Sgt-037-ET,Ethiopia,Addis Ababa,38.7815,8.966,Addis - Mebrathayil,38.7146778,9.0295451,Ethiopia,99,Addis Ababa,Ethiopia,Addis Ababa,38.7815,8.966,Addis Ababa,38.7612525,9.0107934,1	
SInt-AAU-Ytk-007-ET,Ethiopia,Addis Ababa,38.7815,8.966,Addis - Bole Arabsa,38.7146778,9.0295451,Ethiopia,99,Addis Ababa,Eritrea,Anseba,39.0563,15.2792,Asmara,38.9326763,15.3389667,1	
SInt-AAU-Ytk-007-ET,Ethiopia,Addis Ababa,38.7815,8.966,Addis - Bole Arabsa,38.7146778,9.0295451,Ethiopia,99,Addis Ababa,USA,Arizona,-111.935,34.3046,Arizona,-112.1659424,33.90317565,1	
SInt-AAU-Ytk-006-ET,Ethiopia,Addis Ababa,38.7815,8.966,Addis - Bole Arabsa,38.7146778,9.0295451,Ethiopia,99,Addis Ababa,USA,District of Columbia,-77.0113,38.8922,Washington DC,-77.0365427,38.8950368,1	
SInt-AAU-Sgt-008-ET,Ethiopia,Addis Ababa,38.7815,8.966,Addis - Mebrathayil,38.7146778,9.0295451,Ethiopia,99,Addis Ababa,Germany,Hessen,8.95873,50.6098,Frankfurt,8.6820917,50.1106444,1	
